,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,alto-garcas,mt,10.350 pessoas,2945º,71º,"2,76 hab/km²","2,6 salários mínimos",-1,22º,1.550 pessoas,"13,1 %",98 %,-1,-1,"5,9","4,7","46.426,35 R$",-1,400º,"83,2 %","34.498,41 R$ (×1000)","33.495,49 R$ (×1000)",- óbitos por mil nascidos vivos,2945º,-1,"0,1 internações por mil habitantes","3.865,971 km²",-1,-1,"3,5 %","86,4 %","6,9 %"
0,alto-horizonte,go,4.505 pessoas,4462º,158º,"8,94 hab/km²","3,7 salários mínimos",-1,5º,2.507 pessoas,"40,3 %",97 %,,-1,"6,6","5,3","119.626,35 R$",-1,31º,-,"69.116,92 R$ (×1000)","54.918,72 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,-,"503,764 km²",-1,-1,"1,7 %","94,8 %","0,2 %"
0,alto-jequitiba,mg,8.318 pessoas,3302º,410º,"54,63 hab/km²","1,7 salários mínimos",-1,369º,798 pessoas,"9,6 %",98 %,-1,-1,"5,9","4,5","14.105,72 R$",-1,-1,"92,9 %","17.760,37 R$ (×1000)","15.062,83 R$ (×1000)",- óbitos por mil nascidos vivos,3302º,-1,-,"152,272 km²",-1,-1,"44,6 %","25,7 %",49 %
0,altonia,pr,20.516 pessoas,1592º,85º,"31,01 hab/km²","1,8 salários mínimos",-1,358º,3.566 pessoas,"16,3 %","99,7 %",,85º,"6,9","5,1","16.344,94 R$",-1,,"83,2 %","56.894,28 R$ (×1000)","47.629,19 R$ (×1000)","12,24 óbitos por mil nascidos vivos",3263º,135º,"1,1 internações por mil habitantes","661,560 km²",-1,85º,"17,7 %","97,8 %","64,5 %"
0,alto-paraguai,mt,10.066 pessoas,3045º,74º,"5,45 hab/km²","2,1 salários mínimos",-1,105º,479 pessoas,"4,3 %","95,4 %",-1,-1,"4,8","3,9","10.577,65 R$",-1,-1,"87,3 %","21.877,68 R$ (×1000)","20.862,93 R$ (×1000)","10,64 óbitos por mil nascidos vivos",3045º,-1,"0,6 internações por mil habitantes","1.844,817 km²",-1,-1,"22,6 %","28,3 %","5,7 %"
0,alto-paraiso,ro,17.135 pessoas,1937º,21º,"6,46 hab/km²","2,0 salários mínimos",-1,7º,1.455 pessoas,"6,9 %","95,7 %",1021º,-1,"5,7","4,3","15.288,98 R$",-1,,93 %,"34.831,05 R$ (×1000)","30.952,29 R$ (×1000)","20,66 óbitos por mil nascidos vivos",,-1,"2,1 internações por mil habitantes","2.651,822 km²",-1,-1,"11,1 %","14,5 %","1,2 %"
0,alto-paraiso-de-goias,go,6.885 pessoas,3666º,123º,"2,65 hab/km²","1,7 salários mínimos",-1,188º,1.592 pessoas,"21,1 %",98 %,,-1,"4,9","4,5","22.025,32 R$",-1,-1,"79,2 %","28.163,13 R$ (×1000)","24.889,06 R$ (×1000)","6,90 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","2.593,904 km²",,-1,"45,8 %","91,9 %","4,4 %"
0,alto-parana,pr,13.663 pessoas,2381º,141º,"33,51 hab/km²","2,0 salários mínimos",,239º,2.552 pessoas,"17,4 %",96 %,,,"5,6","4,3","26.735,81 R$",,,"74,1 %","49.050,42 R$ (×1000)","38.262,58 R$ (×1000)",- óbitos por mil nascidos vivos,239º,,"6,5 internações por mil habitantes","407,719 km²",-1,,"58,8 %","95,2 %","39,7 %"
0,alto-piquiri,pr,10.179 pessoas,3041º,195º,"22,74 hab/km²","2,3 salários mínimos",-1,71º,1.065 pessoas,"10,8 %","97,7 %",1019º,,"5,5","4,3","27.880,65 R$",-1,-1,"85,1 %","33.578,91 R$ (×1000)","29.397,10 R$ (×1000)","7,52 óbitos por mil nascidos vivos",3041º,-1,"0,2 internações por mil habitantes","447,666 km²",-1,,"29,8 %","73,8 %","45,3 %"
0,alto-rio-novo,es,7.317 pessoas,3547º,74º,"32,14 hab/km²","1,6 salários mínimos",-1,74º,771 pessoas,"9,9 %","97,3 %",-1,-1,"6,3","5,3","11.611,06 R$",-1,,"92,6 %","26.258,90 R$ (×1000)","21.926,61 R$ (×1000)",- óbitos por mil nascidos vivos,3221º,-1,"0,5 internações por mil habitantes","227,617 km²",-1,-1,"57,1 %","61,6 %","7,6 %"
0,altos,pi,38.822 pessoas,788º,9º,"40,54 hab/km²","1,8 salários mínimos",,83º,3.277 pessoas,"8,1 %","97,6 %",,3º,"5,3","4,0","9.354,21 R$",,,"92,8 %","76.062,83 R$ (×1000)","77.121,45 R$ (×1000)","14,00 óbitos por mil nascidos vivos",3263º,-1,"7,1 internações por mil habitantes","957,654 km²",1469º,3º,"7,4 %","65,3 %","0,1 %"
0,alto-santo,ce,16.359 pessoas,2023º,121º,"12,22 hab/km²","1,4 salários mínimos",-1,161º,1.475 pessoas,"8,6 %","96,5 %",,-1,"5,4","4,6","8.559,70 R$",-1,,93 %,"40.704,75 R$ (×1000)","35.934,27 R$ (×1000)","27,78 óbitos por mil nascidos vivos",,-1,"1,4 internações por mil habitantes","1.345,701 km²",-1,-1,"12,9 %","83,6 %",0 %
0,alto-taquari,mt,8.072 pessoas,3362º,83º,"5,70 hab/km²","3,2 salários mínimos",-1,4º,2.672 pessoas,"25,3 %","98,3 %",,-1,"5,8","5,0","94.550,80 R$",-1,67º,81 %,"53.111,84 R$ (×1000)","42.129,44 R$ (×1000)","6,13 óbitos por mil nascidos vivos",-1,-1,"1,1 internações por mil habitantes","1.440,399 km²",-1,-1,"1,6 %","54,9 %",0 %
0,alvorada,to,8.374 pessoas,3292º,36º,"6,91 hab/km²","1,7 salários mínimos",671º,44º,1.781 pessoas,"21,1 %",99 %,,3º,"5,6","5,1","38.266,00 R$",671º,8º,"87,2 %","30.056,83 R$ (×1000)","20.520,71 R$ (×1000)","18,02 óbitos por mil nascidos vivos",3292º,-1,"12,5 internações por mil habitantes","1.212,167 km²",-1,3º,"6,8 %","79,5 %","0,2 %"
0,alvorada-do-gurgueia,pi,5.050 pessoas,4236º,140º,"2,37 hab/km²","1,5 salários mínimos",-1,190º,432 pessoas,"8,0 %","97,4 %",892º,-1,"3,4","4,2","13.884,66 R$",-1,20º,"96,7 %","12.704,89 R$ (×1000)","16.035,83 R$ (×1000)","21,98 óbitos por mil nascidos vivos",3079º,-1,"3,6 internações por mil habitantes","2.131,920 km²",-1,-1,"1,1 %","59,8 %",0 %
0,alvorada-do-norte,go,8.084 pessoas,3359º,104º,"6,42 hab/km²","1,8 salários mínimos",-1,150º,970 pessoas,"11,3 %",98 %,,-1,"5,5","5,1","13.768,81 R$",-1,-1,"88,9 %","29.941,35 R$ (×1000)","25.461,50 R$ (×1000)","22,06 óbitos por mil nascidos vivos",3263º,-1,"3,4 internações por mil habitantes","1.259,366 km²",,-1,"22,8 %","76,3 %",1 %
0,amambai,ms,34.730 pessoas,887º,12º,"8,26 hab/km²","2,1 salários mínimos",,42º,5.372 pessoas,"13,8 %","93,2 %",887º,-1,"5,5","5,0","23.460,99 R$",,-1,"81,4 %","120.972,97 R$ (×1000)","117.581,50 R$ (×1000)","13,93 óbitos por mil nascidos vivos",,-1,"6,3 internações por mil habitantes","4.193,742 km²",-1,-1,"23,7 %","96,3 %","13,1 %"
0,amapora,pr,5.443 pessoas,4103º,286º,"14,15 hab/km²","2,1 salários mínimos",-1,168º,617 pessoas,"10,0 %","98,3 %",-1,,"5,2","4,4","19.291,80 R$",-1,-1,"89,2 %","23.652,64 R$ (×1000)","18.754,41 R$ (×1000)",- óbitos por mil nascidos vivos,2929º,153º,"0,5 internações por mil habitantes","384,735 km²",-1,,"19,2 %","74,2 %","9,5 %"
0,amarante,pi,17.135 pessoas,1937º,34º,"14,83 hab/km²","2,2 salários mínimos",-1,10º,2.000 pessoas,"11,4 %","97,2 %",,-1,"4,3","3,1","7.765,73 R$",-1,,"96,9 %","34.052,83 R$ (×1000)","33.595,22 R$ (×1000)","40,15 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","1.155,205 km²",1270º,-1,9 %,"75,5 %","0,8 %"
0,amargosa,ba,34.351 pessoas,897º,71º,"74,16 hab/km²","1,5 salários mínimos",-1,352º,4.090 pessoas,"11,0 %","96,8 %",897º,,"5,0","3,2","8.855,02 R$",-1,,"90,3 %","63.402,11 R$ (×1000)","57.123,32 R$ (×1000)","8,66 óbitos por mil nascidos vivos",,-1,"0,9 internações por mil habitantes","431,673 km²",-1,,"22,7 %","67,5 %","15,7 %"
0,amelia-rodrigues,ba,25.190 pessoas,1273º,116º,"145,20 hab/km²","2,0 salários mínimos",427º,81º,2.890 pessoas,"11,5 %","99,2 %",-1,116º,"4,3","3,8","10.931,00 R$",427º,-1,"82,9 %","64.865,98 R$ (×1000)","50.406,70 R$ (×1000)","31,53 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","166,872 km²",-1,116º,10 %,"38,4 %","12,4 %"
0,americana,sp,210.638 pessoas,122º,34º,"1.572,75 hab/km²","2,9 salários mínimos",,82º,86.384 pessoas,"36,4 %",98 %,,-1,"6,8","5,3","44.396,30 R$",,,"56,6 %","774.032,59 R$ (×1000)","709.743,81 R$ (×1000)","7,47 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","133,912 km²",-1,-1,"98,8 %","97,1 %","37,1 %"
0,americano-do-brasil,go,5.508 pessoas,4089º,138º,"41,24 hab/km²","1,5 salários mínimos",-1,228º,573 pessoas,"9,5 %","97,4 %",,,"5,7","5,8","10.620,35 R$",-1,,"95,7 %","14.738,77 R$ (×1000)","13.424,41 R$ (×1000)","35,71 óbitos por mil nascidos vivos",,-1,"1,5 internações por mil habitantes","133,563 km²",-1,,"1,4 %","94,9 %","4,6 %"
0,amorinopolis,go,3.609 pessoas,4832º,180º,"8,83 hab/km²","2,1 salários mínimos",-1,68º,261 pessoas,"8,2 %","98,4 %",-1,-1,"6,9","5,3","17.195,68 R$",-1,,-,"13.814,44 R$ (×1000)","12.717,51 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"2,6 internações por mil habitantes","408,525 km²",-1,-1,"9,9 %","78,4 %",0 %
0,amparo,sp,65.829 pessoas,447º,103º,"147,75 hab/km²","2,7 salários mínimos",,124º,25.837 pessoas,"36,0 %","95,7 %",-1,-1,"6,9","5,4","61.227,80 R$",,181º,"69,5 %","262.299,66 R$ (×1000)","240.727,95 R$ (×1000)","5,65 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","445,323 km²",-1,-1,"88,7 %","83,9 %","63,8 %"
0,ampere,pr,17.308 pessoas,1911º,100º,"58,01 hab/km²","1,8 salários mínimos",,358º,5.856 pessoas,"30,8 %","99,3 %",,100º,"6,7","5,2","30.580,11 R$",,-1,87 %,"53.952,97 R$ (×1000)","46.246,99 R$ (×1000)","7,52 óbitos por mil nascidos vivos",3263º,-1,"6,2 internações por mil habitantes","298,349 km²",-1,100º,"57,9 %","74,4 %","10,8 %"
0,anajatuba,ma,25.291 pessoas,1267º,62º,"25,01 hab/km²","2,2 salários mínimos",-1,19º,835 pessoas,"3,1 %","96,1 %",,-1,"4,4","3,9","6.486,91 R$",-1,,-,"53.011,46 R$ (×1000)","66.751,77 R$ (×1000)","21,28 óbitos por mil nascidos vivos",-1,-1,"11,4 internações por mil habitantes","942,568 km²",1500º,-1,"10,8 %","58,9 %",0 %
0,ananindeua,pa,471.980 pessoas,40º,2º,"2.477,55 hab/km²","1,9 salários mínimos",-1,74º,69.107 pessoas,"13,1 %","96,7 %",-1,-1,"5,0","3,9","13.523,96 R$",-1,,"77,2 %","683.798,14 R$ (×1000)","622.173,84 R$ (×1000)","13,98 óbitos por mil nascidos vivos",3299º,-1,"2,7 internações por mil habitantes","190,581 km²",,-1,"55,1 %","10,5 %",24 %
0,anapolis,go,334.613 pessoas,67º,3º,"358,58 hab/km²","2,7 salários mínimos",,17º,105.452 pessoas,"27,6 %","96,3 %",,-1,"6,3","5,4","37.863,85 R$",,1º,"64,4 %","1.023.805,92 R$ (×1000)","1.030.856,11 R$ (×1000)","12,42 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","934,146 km²",1518º,-1,"57,6 %","79,3 %","30,4 %"
0,anapu,pa,20.543 pessoas,1590º,98º,"1,73 hab/km²","1,8 salários mínimos",-1,96º,1.791 pessoas,"6,6 %","94,2 %",,-1,"4,2","3,3","12.961,42 R$",-1,-1,"88,2 %","72.267,79 R$ (×1000)","70.499,10 R$ (×1000)","22,22 óbitos por mil nascidos vivos",3263º,-1,"6,2 internações por mil habitantes","11.895,270 km²",-1,-1,"1,6 %","47,9 %","0,4 %"
0,anchieta,es,23.902 pessoas,1363º,28º,"58,41 hab/km²","2,9 salários mínimos",-1,2º,6.489 pessoas,"22,6 %","99,1 %",,-1,"6,0","4,6","28.196,22 R$",-1,9º,"65,3 %","297.133,40 R$ (×1000)","217.215,63 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,5 internações por mil habitantes","409,691 km²",-1,-1,"53,7 %","67,9 %","7,1 %"
0,andarai,ba,13.960 pessoas,2321º,259º,"7,50 hab/km²","1,6 salários mínimos",-1,300º,1.248 pessoas,"9,5 %","97,8 %",930º,97º,"5,7","4,0","7.116,16 R$",-1,-1,"90,5 %","37.286,41 R$ (×1000)","35.402,29 R$ (×1000)",- óbitos por mil nascidos vivos,,147º,"5,1 internações por mil habitantes","1.590,316 km²",-1,97º,12 %,"44,3 %","2,4 %"
0,andira,pr,20.610 pessoas,1587º,84º,"87,30 hab/km²","2,1 salários mínimos",-1,168º,4.066 pessoas,"20,2 %","99,1 %",,84º,"6,4","4,5","34.403,28 R$",-1,,"69,3 %","76.575,52 R$ (×1000)","64.662,02 R$ (×1000)","8,13 óbitos por mil nascidos vivos",,,2 internações por mil habitantes,"236,075 km²",,84º,"56,6 %","98,3 %","28,1 %"
0,andorinha,ba,14.414 pessoas,2236º,247º,"11,55 hab/km²","3,5 salários mínimos",-1,5º,1.974 pessoas,"13,4 %",98 %,,121º,"4,0","2,6","12.299,08 R$",-1,-1,"94,4 %","41.097,01 R$ (×1000)","41.307,79 R$ (×1000)","10,42 óbitos por mil nascidos vivos",247º,,"0,3 internações por mil habitantes","1.362,386 km²",-1,121º,"34,8 %",83 %,"0,8 %"
0,andradas,mg,37.270 pessoas,829º,88º,"79,40 hab/km²","1,9 salários mínimos",,182º,10.711 pessoas,"26,3 %","96,7 %",829º,,"7,0","5,1","21.438,65 R$",,,"70,4 %","96.841,78 R$ (×1000)","81.976,51 R$ (×1000)","11,83 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","469,396 km²",-1,,"79,2 %","60,6 %","75,3 %"
0,andradina,sp,55.334 pessoas,538º,114º,"57,39 hab/km²","2,3 salários mínimos",,280º,16.502 pessoas,"28,9 %","98,2 %",1019º,-1,"7,1","5,1","34.385,26 R$",,,"67,6 %","166.955,27 R$ (×1000)","147.353,22 R$ (×1000)","13,35 óbitos por mil nascidos vivos",-1,-1,"2,3 internações por mil habitantes","964,226 km²",1466º,-1,"91,2 %","98,4 %","10,2 %"
0,angical-do-piaui,pi,6.672 pessoas,3725º,94º,"29,86 hab/km²","1,7 salários mínimos",-1,124º,463 pessoas,"6,8 %","96,9 %",,-1,"5,3","4,6","8.267,16 R$",-1,-1,"80,2 %","19.912,12 R$ (×1000)","17.634,27 R$ (×1000)","11,76 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","223,060 km²",-1,-1,"7,8 %","56,3 %","0,4 %"
0,angicos,rn,11.549 pessoas,2663º,51º,"15,57 hab/km²","1,9 salários mínimos",-1,30º,1.095 pessoas,"9,3 %","96,5 %",,-1,"4,1","3,3","10.576,46 R$",-1,-1,"93,5 %","25.571,18 R$ (×1000)","20.119,03 R$ (×1000)","17,09 óbitos por mil nascidos vivos",,-1,"3,3 internações por mil habitantes","741,582 km²",-1,-1,"38,3 %","85,1 %","2,1 %"
0,angra-dos-reis,rj,169.511 pessoas,157º,17º,"205,45 hab/km²","3,5 salários mínimos",-1,5º,36.456 pessoas,"18,2 %","96,4 %",,-1,"5,1","3,6","51.893,01 R$",-1,290º,"64,5 %","1.048.674,53 R$ (×1000)","844.589,27 R$ (×1000)","6,83 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","813,210 km²",-1,-1,"84,9 %","26,6 %","33,3 %"
0,anguera,ba,10.242 pessoas,3006º,342º,"57,85 hab/km²","1,1 salários mínimos",-1,416º,984 pessoas,"8,8 %","98,2 %",-1,92º,"5,0","3,3","5.740,58 R$",-1,,"96,2 %","24.305,58 R$ (×1000)","21.757,55 R$ (×1000)",- óbitos por mil nascidos vivos,3006º,,"1,7 internações por mil habitantes","187,840 km²",-1,92º,"25,5 %","59,7 %","7,9 %"
0,anhembi,sp,5.653 pessoas,4040º,465º,"7,67 hab/km²","2,2 salários mínimos",-1,333º,828 pessoas,"12,5 %","97,2 %",-1,-1,"5,6","4,0","23.820,10 R$",-1,-1,"85,1 %","31.346,97 R$ (×1000)","29.907,98 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,5 internações por mil habitantes","736,557 km²",,-1,"90,4 %","89,5 %","8,6 %"
0,anicuns,go,20.239 pessoas,1625º,52º,"20,67 hab/km²","2,0 salários mínimos",-1,94º,3.540 pessoas,"16,3 %","98,4 %",,,"7,4","5,9","17.725,31 R$",-1,,"74,7 %","73.589,96 R$ (×1000)","50.672,12 R$ (×1000)","10,20 óbitos por mil nascidos vivos",,-1,-,"975,331 km²",1448º,,"59,5 %","72,7 %","25,1 %"
0,antonina,pr,18.891 pessoas,1748º,95º,"21,41 hab/km²","2,0 salários mínimos",-1,239º,3.292 pessoas,"17,3 %","97,6 %",,95º,"5,0","4,2","26.612,85 R$",-1,-1,"82,1 %","54.850,93 R$ (×1000)","48.021,90 R$ (×1000)","14,34 óbitos por mil nascidos vivos",,-1,"0,5 internações por mil habitantes","882,317 km²",1580º,95º,"73,7 %","12,5 %","31,3 %"
0,antonio-almeida,pi,3.039 pessoas,5044º,207º,"4,71 hab/km²","1,8 salários mínimos",-1,83º,470 pessoas,"14,9 %","99,6 %",,-1,"4,7","4,8","22.675,63 R$",-1,12º,94 %,"14.255,06 R$ (×1000)","12.666,41 R$ (×1000)","48,78 óbitos por mil nascidos vivos",3263º,-1,"2,3 internações por mil habitantes","645,748 km²",-1,-1,"13,8 %","87,9 %",0 %
0,aparecida,sp,35.007 pessoas,880º,173º,"289,13 hab/km²","2,0 salários mínimos",,485º,13.349 pessoas,"36,9 %","98,4 %",880º,-1,"6,7","5,0","28.905,59 R$",,-1,"62,7 %","111.612,76 R$ (×1000)","98.271,14 R$ (×1000)","6,25 óbitos por mil nascidos vivos",-1,-1,0 internações por mil habitantes,"121,076 km²",,-1,"96,6 %","63,9 %","34,7 %"
0,aparecida-de-goiania,go,455.657 pessoas,44º,2º,"1.580,27 hab/km²","2,2 salários mínimos",-1,50º,116.078 pessoas,"20,5 %","95,3 %",-1,-1,"5,6","4,6","23.765,14 R$",-1,,"60,5 %","1.074.025,75 R$ (×1000)","903.381,98 R$ (×1000)","15,45 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","278,539 km²",,-1,"35,7 %","86,9 %","8,3 %"
0,aparecida-do-rio-doce,go,2.427 pessoas,5313º,228º,"4,03 hab/km²","2,2 salários mínimos",-1,50º,371 pessoas,"15,0 %","93,3 %",-1,-1,"5,6","4,7","34.969,63 R$",-1,-1,"87,2 %","19.127,67 R$ (×1000)","18.960,88 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,-,"602,133 km²",,-1,68 %,"77,7 %",0 %
0,aparecida-do-taboado,ms,22.320 pessoas,1470º,21º,"8,12 hab/km²","2,4 salários mínimos",,20º,7.682 pessoas,"30,2 %","97,5 %",,-1,"6,3","4,8","41.324,86 R$",,-1,"77,4 %","104.436,05 R$ (×1000)","92.865,24 R$ (×1000)","7,92 óbitos por mil nascidos vivos",2904º,-1,"0,7 internações por mil habitantes","2.751,485 km²",-1,-1,"15,6 %","96,2 %","1,1 %"
0,apiai,sp,25.191 pessoas,1272º,212º,"25,85 hab/km²","2,2 salários mínimos",-1,333º,4.570 pessoas,"18,6 %","97,3 %",,-1,"6,4","5,1","26.126,82 R$",-1,2º,"88,2 %","71.090,29 R$ (×1000)","65.066,66 R$ (×1000)","16,67 óbitos por mil nascidos vivos",3221º,-1,"0,4 internações por mil habitantes","974,322 km²",1449º,-1,"54,4 %","72,3 %",32 %
0,apodi,rn,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,apucarana,pr,120.919 pessoas,212º,11º,"216,55 hab/km²","2,1 salários mínimos",-1,168º,39.612 pessoas,"29,6 %","97,8 %",,116º,"7,5","4,5","23.872,36 R$",-1,,"75,2 %","333.503,25 R$ (×1000)","302.077,09 R$ (×1000)","18,48 óbitos por mil nascidos vivos",221º,-1,"0,9 internações por mil habitantes","558,389 km²",-1,116º,"41,6 %","92,8 %","62,4 %"
0,aracagi,pb,17.224 pessoas,1924º,42º,"74,51 hab/km²","1,6 salários mínimos",-1,117º,1.031 pessoas,"6,0 %",95 %,,,"3,8","2,8","9.856,48 R$",-1,,"97,1 %","32.400,06 R$ (×1000)","31.923,97 R$ (×1000)","9,90 óbitos por mil nascidos vivos",,-1,"0,4 internações por mil habitantes","232,177 km²",-1,,"12,4 %","87,4 %","17,7 %"
0,aracai,mg,2.243 pessoas,5372º,824º,"12,02 hab/km²","1,6 salários mínimos",,515º,494 pessoas,"21,1 %","98,9 %",,-1,"6,1","4,2","24.503,21 R$",,3º,"96,1 %","13.817,27 R$ (×1000)","11.944,61 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"1,3 internações por mil habitantes","187,538 km²",-1,-1,"53,5 %","96,8 %","4,6 %"
0,aracaju,se,571.149 pessoas,33º,1º,"3.140,65 hab/km²","3,2 salários mínimos",-1,4º,232.679 pessoas,"35,9 %","97,4 %",-1,-1,"4,6","3,7","25.185,55 R$",-1,5º,"58,2 %","1.786.682,47 R$ (×1000)","1.502.595,63 R$ (×1000)","17,20 óbitos por mil nascidos vivos",3079º,-1,"0,3 internações por mil habitantes","182,163 km²",-1,-1,"87,2 %","56,6 %","55,4 %"
0,aracati,ce,69.159 pessoas,429º,17º,"56,32 hab/km²","1,7 salários mínimos",,49º,11.344 pessoas,"15,3 %","98,5 %",1202º,-1,"6,1","4,7","17.321,75 R$",,15º,"76,3 %","227.561,34 R$ (×1000)","185.621,26 R$ (×1000)","12,07 óbitos por mil nascidos vivos",-1,-1,1 internações por mil habitantes,"1.227,197 km²",-1,-1,"4,5 %","82,9 %","1,6 %"
0,aracatuba,sp,181.579 pessoas,151º,42º,"155,54 hab/km²","2,5 salários mínimos",602º,187º,60.529 pessoas,"30,9 %","97,6 %",-1,-1,"6,7","4,9","35.769,43 R$",602º,,"65,3 %","524.096,06 R$ (×1000)","489.799,66 R$ (×1000)","11,02 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","1.167,126 km²",1262º,-1,98 %,"98,6 %","15,8 %"
0,araci,ba,51.651 pessoas,584º,41º,"33,19 hab/km²","2,2 salários mínimos",,42º,3.387 pessoas,"6,3 %","97,4 %",,,"3,5",-,"6.811,66 R$",,,"95,4 %","104.996,09 R$ (×1000)","102.013,64 R$ (×1000)","17,33 óbitos por mil nascidos vivos",3079º,157º,"0,3 internações por mil habitantes","1.496,245 km²",-1,,"32,1 %","58,8 %",1 %
0,aracruz,es,81.832 pessoas,348º,10º,"57,47 hab/km²","2,9 salários mínimos",,2º,30.230 pessoas,"30,4 %","98,4 %",,-1,"6,4","5,0","52.900,73 R$",,275º,59 %,"425.272,22 R$ (×1000)","371.809,21 R$ (×1000)","17,63 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","1.420,285 km²",-1,-1,"82,3 %","63,4 %","49,1 %"
0,aragarcas,go,18.305 pessoas,1804º,58º,"27,61 hab/km²","1,8 salários mínimos",-1,150º,1.755 pessoas,"8,8 %","98,3 %",-1,-1,"6,2","4,7","11.915,62 R$",-1,,"90,4 %","37.360,05 R$ (×1000)","32.630,07 R$ (×1000)","16,46 óbitos por mil nascidos vivos",3263º,-1,"0,2 internações por mil habitantes","664,530 km²",,-1,"3,6 %","91,7 %","11,4 %"
0,araguacu,to,8.786 pessoas,3212º,33º,"1,70 hab/km²","1,7 salários mínimos",-1,44º,911 pessoas,"10,6 %",97 %,-1,4º,"5,9","5,7","21.155,78 R$",-1,-1,"89,6 %","23.294,13 R$ (×1000)","20.019,60 R$ (×1000)","41,24 óbitos por mil nascidos vivos",3212º,-1,"8,2 internações por mil habitantes","5.175,602 km²",-1,4º,"2,4 %","96,2 %",0 %
0,araguaiana,mt,3.197 pessoas,4999º,125º,"0,50 hab/km²","2,0 salários mínimos",-1,124º,417 pessoas,"13,4 %","98,3 %",-1,-1,"5,2","4,1","22.734,83 R$",-1,,"80,6 %","20.686,02 R$ (×1000)","18.850,71 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,-,"6.422,966 km²",-1,-1,"3,1 %","99,8 %",0 %
0,araguaina,to,150.484 pessoas,177º,2º,"37,62 hab/km²","2,1 salários mínimos",-1,8º,36.571 pessoas,"20,6 %","97,5 %",-1,-1,"6,1","4,5","22.809,80 R$",-1,3º,"71,1 %","427.808,78 R$ (×1000)","371.399,08 R$ (×1000)","11,30 óbitos por mil nascidos vivos",2904º,-1,"2,1 internações por mil habitantes","4.004,646 km²",-1,-1,"15,8 %","76,9 %","5,9 %"
0,araguapaz,go,7.510 pessoas,3490º,114º,"3,42 hab/km²","1,7 salários mínimos",,188º,563 pessoas,"7,3 %","97,8 %",910º,-1,"5,7","4,8","15.169,14 R$",,,"91,6 %","21.196,22 R$ (×1000)","19.087,96 R$ (×1000)","21,74 óbitos por mil nascidos vivos",3018º,-1,"0,1 internações por mil habitantes","2.193,700 km²",-1,-1,"53,2 %","96,3 %","1,2 %"
0,araguari,mg,109.801 pessoas,240º,23º,"40,23 hab/km²","2,2 salários mínimos",,91º,25.682 pessoas,"22,0 %","97,8 %",,-1,"6,5","5,1","34.840,91 R$",,74º,"70,2 %","353.296,18 R$ (×1000)","321.111,49 R$ (×1000)","14,78 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","2.729,508 km²",,-1,"84,5 %","92,4 %","13,7 %"
0,araguatins,to,31.329 pessoas,1003º,6º,"11,93 hab/km²","2,0 salários mínimos",-1,13º,2.099 pessoas,"5,9 %","95,5 %",1003º,-1,"5,2","4,2","10.887,03 R$",-1,,"83,7 %","63.190,41 R$ (×1000)","55.563,82 R$ (×1000)","12,30 óbitos por mil nascidos vivos",,-1,"2,4 internações por mil habitantes","2.621,877 km²",-1,-1,"1,8 %","86,9 %","0,3 %"
