,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,jussara,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,jussara,pr,6.610 pessoas,3737º,247º,"31,35 hab/km²","2,2 salários mínimos",-1,113º,2.796 pessoas,"40,0 %",97 %,1125º,113º,"6,7","4,0","30.458,78 R$",-1,-1,"90,3 %","30.881,89 R$ (×1000)","23.992,88 R$ (×1000)","11,11 óbitos por mil nascidos vivos",247º,,"1,1 internações por mil habitantes","210,869 km²",,113º,"64,2 %","99,9 %","26,3 %"
0,jussiape,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,juti,ms,5.900 pessoas,3965º,68º,"3,72 hab/km²","2,0 salários mínimos",506º,57º,851 pessoas,"12,8 %","93,4 %",943º,-1,"4,6","3,7","38.292,47 R$",506º,,"90,9 %","25.215,67 R$ (×1000)","22.649,73 R$ (×1000)","27,78 óbitos por mil nascidos vivos",-1,-1,"0,9 internações por mil habitantes","1.569,176 km²",-1,-1,"11,2 %","57,5 %","0,9 %"
0,lagarto,se,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lages,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa,pb,4.681 pessoas,4380º,160º,"26,31 hab/km²","1,3 salários mínimos",-1,220º,430 pessoas,"9,2 %","93,8 %",-1,-1,"4,7","3,8","8.099,29 R$",-1,,"97,2 %","13.371,94 R$ (×1000)","11.402,30 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"1,1 internações por mil habitantes","176,649 km²",,-1,"16,9 %","91,6 %","1,5 %"
0,lagoa-da-prata,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa-do-piaui,pi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa-formosa,mg,17.161 pessoas,1934º,214º,"20,41 hab/km²","1,9 salários mínimos",809º,182º,3.023 pessoas,"16,8 %","98,7 %",982º,-1,"7,4","5,4","17.690,03 R$",809º,-1,"73,3 %","60.204,00 R$ (×1000)","54.752,90 R$ (×1000)","22,94 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","840,920 km²",1645º,-1,"73,8 %","73,2 %","8,5 %"
0,lagoa-grande,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa-grande,pe,22.760 pessoas,1432º,85º,"12,31 hab/km²","1,4 salários mínimos",-1,177º,3.234 pessoas,"12,8 %","96,3 %",,-1,"6,3","3,7","12.955,88 R$",-1,-1,"88,9 %","61.703,61 R$ (×1000)","52.163,06 R$ (×1000)","10,81 óbitos por mil nascidos vivos",2923º,-1,-,"1.850,070 km²",-1,-1,"40,4 %","93,5 %","1,2 %"
0,lagoa-grande-do-maranhao,ma,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa-santa,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lagoa-seca,pb,25.900 pessoas,1224º,21º,"240,73 hab/km²","1,9 salários mínimos",-1,15º,2.040 pessoas,"7,4 %","97,4 %",1224º,-1,"4,7","3,2","9.418,23 R$",-1,,"90,5 %","58.303,47 R$ (×1000)","56.724,29 R$ (×1000)","4,91 óbitos por mil nascidos vivos",3079º,-1,1 internações por mil habitantes,"108,219 km²",-1,-1,"52,4 %",73 %,"7,8 %"
0,lagoa-vermelha,rs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lago-da-pedra,ma,46.083 pessoas,654º,26º,"37,15 hab/km²","1,8 salários mínimos",-1,106º,3.045 pessoas,"6,1 %","97,7 %",,-1,"4,5","3,4","7.380,00 R$",-1,-1,"94,8 %","365,85 R$ (×1000)","75.253,72 R$ (×1000)","8,27 óbitos por mil nascidos vivos",3263º,-1,"23,2 internações por mil habitantes","1.240,444 km²",,-1,"16,9 %","88,6 %",15 %
0,lagoinha,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,laguna,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lajeado,rs,71.445 pessoas,415º,28º,"793,07 hab/km²","2,4 salários mínimos",787º,162º,43.701 pessoas,"52,7 %",98 %,,-1,"6,2","5,1","45.888,70 R$",787º,5º,69 %,"313.426,43 R$ (×1000)","257.293,54 R$ (×1000)","4,01 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","91,314 km²",-1,-1,"83,7 %","92,7 %","44,1 %"
0,lajeado,to,2.773 pessoas,5168º,109º,"8,60 hab/km²","1,8 salários mínimos",-1,30º,833 pessoas,"26,9 %","95,5 %",-1,-1,"4,8","4,5","20.486,41 R$",-1,,"97,1 %","33.216,90 R$ (×1000)","28.174,70 R$ (×1000)",- óbitos por mil nascidos vivos,3263º,-1,"1,6 internações por mil habitantes","325,214 km²",,-1,42 %,"22,2 %","0,2 %"
0,lajedo,pe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lajinha,mg,19.609 pessoas,1686º,183º,"45,40 hab/km²","1,9 salários mínimos",-1,182º,2.634 pessoas,"13,2 %","98,2 %",-1,-1,"6,0","4,2","15.429,37 R$",-1,,"86,7 %","42.370,50 R$ (×1000)","37.261,46 R$ (×1000)","9,71 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"431,920 km²",-1,-1,"41,2 %","54,8 %","44,6 %"
0,lambari,mg,19.554 pessoas,1694º,185º,"91,76 hab/km²","1,8 salários mínimos",-1,256º,3.220 pessoas,"15,5 %","97,6 %",,-1,"7,0","5,5","15.981,83 R$",-1,,"64,6 %","53.476,54 R$ (×1000)","47.264,17 R$ (×1000)","12,82 óbitos por mil nascidos vivos",3263º,-1,"0,3 internações por mil habitantes","213,110 km²",,-1,"75,6 %","66,5 %","24,5 %"
0,lapa,pr,44.932 pessoas,674º,37º,"21,46 hab/km²","2,2 salários mínimos",,113º,10.220 pessoas,"21,3 %","98,8 %",,113º,"6,3","5,0","39.093,39 R$",,,"72,5 %","152.038,32 R$ (×1000)","127.433,97 R$ (×1000)","7,08 óbitos por mil nascidos vivos",,,"0,2 internações por mil habitantes","2.093,859 km²",,113º,"65,6 %","28,7 %","32,5 %"
0,lapao,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,laranjal,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,laranjal-paulista,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,laranjeiras-do-sul,pr,30.777 pessoas,1039º,56º,"45,79 hab/km²","2,1 salários mínimos",-1,168º,6.156 pessoas,"19,2 %","96,3 %",1039º,,"6,2","5,1","22.558,53 R$",-1,,"71,1 %","90.216,47 R$ (×1000)","75.216,02 R$ (×1000)","18,75 óbitos por mil nascidos vivos",,-1,"4,2 internações por mil habitantes","673,599 km²",-1,,"34,5 %","79,9 %","31,7 %"
0,lauro-muller,sc,14.367 pessoas,2247º,89º,"53,06 hab/km²","2,6 salários mínimos",,29º,3.854 pessoas,"25,4 %","98,7 %",982º,-1,"6,1","4,6","23.447,11 R$",,-1,85 %,"48.149,15 R$ (×1000)","39.798,08 R$ (×1000)","6,02 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","271,852 km²",,-1,"72,4 %","13,2 %","25,5 %"
0,lavras,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lavras-da-mangabeira,ce,31.090 pessoas,1017º,60º,"32,80 hab/km²","1,7 salários mínimos",-1,49º,1.833 pessoas,"5,8 %","97,2 %",1017º,-1,"4,6","4,1","7.950,76 R$",-1,,90 %,"67.220,81 R$ (×1000)","56.816,99 R$ (×1000)","17,91 óbitos por mil nascidos vivos",,-1,"16,8 internações por mil habitantes","945,263 km²",1496º,-1,"27,7 %","95,7 %","8,3 %"
0,lebon-regis,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,leme,sp,91.756 pessoas,308º,77º,"227,75 hab/km²","2,5 salários mínimos",,187º,24.997 pessoas,"24,4 %","97,7 %",,-1,"7,0","5,3","29.434,15 R$",,,"62,1 %","321.603,55 R$ (×1000)","282.627,06 R$ (×1000)","9,07 óbitos por mil nascidos vivos",-1,-1,"0,4 internações por mil habitantes","402,871 km²",,-1,"98,4 %","91,3 %",29 %
0,lencois,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,leopoldina,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,leopolis,pr,4.145 pessoas,4601º,327º,"12,02 hab/km²","2,3 salários mínimos",-1,71º,466 pessoas,"11,7 %","98,8 %",1019º,3º,"6,0","4,4","29.972,47 R$",-1,,"92,9 %","20.945,91 R$ (×1000)","16.968,23 R$ (×1000)","41,67 óbitos por mil nascidos vivos",,-1,"1,2 internações por mil habitantes","344,918 km²",-1,3º,29 %,"99,9 %","53,3 %"
0,liberdade,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lidianopolis,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,limeira,sp,276.022 pessoas,89º,24º,"475,32 hab/km²","3,0 salários mínimos",592º,64º,94.209 pessoas,"31,0 %","97,7 %",,-1,"6,9","5,0","40.393,18 R$",592º,,"56,4 %","1.030.815,95 R$ (×1000)","900.521,45 R$ (×1000)","8,01 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","580,711 km²",,-1,"97,2 %","91,5 %",57 %
0,limoeiro,pe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,limoeiro-do-norte,ce,56.264 pessoas,530º,25º,"74,91 hab/km²","1,8 salários mínimos",,28º,7.992 pessoas,"13,5 %",98 %,,-1,"5,5","5,0","15.562,57 R$",,21º,"82,5 %","115.645,25 R$ (×1000)","106.746,35 R$ (×1000)","11,35 óbitos por mil nascidos vivos",3263º,-1,"4,7 internações por mil habitantes","744,525 km²",-1,-1,"20,9 %","96,4 %",2 %
0,lindoia,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,linhares,es,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lins,sp,71.432 pessoas,416º,98º,"124,98 hab/km²","2,4 salários mínimos",,230º,26.852 pessoas,"34,6 %","98,4 %",-1,-1,"6,4","4,5","46.402,67 R$",,402º,"76,4 %","204.526,52 R$ (×1000)","182.873,75 R$ (×1000)","10,66 óbitos por mil nascidos vivos",2960º,-1,"0,4 internações por mil habitantes","570,058 km²",,-1,"98,4 %","97,1 %","26,6 %"
0,livramento,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,livramento-de-nossa-senhora,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,loanda,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,"66,8 %","70.315,69 R$ (×1000)","56.542,04 R$ (×1000)","3,08 óbitos por mil nascidos vivos",212º,,"0,9 internações por mil habitantes","722,496 km²",-1,,"47,4 %","95,6 %","42,7 %"
0,lobato,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,logradouro,pb,3.942 pessoas,4685º,178º,"103,75 hab/km²","1,7 salários mínimos",-1,67º,302 pessoas,"7,0 %","98,6 %",1139º,4º,"4,5","4,3","8.631,86 R$",-1,,"96,9 %","14.621,98 R$ (×1000)","13.412,23 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,2 internações por mil habitantes","42,876 km²",-1,4º,"35,6 %","81,9 %","13,1 %"
0,londrina,pr,506.701 pessoas,38º,2º,"306,52 hab/km²","2,9 salários mínimos",,11º,202.208 pessoas,"35,9 %","97,3 %",866º,,"6,8","4,9","34.444,56 R$",,,"48,3 %","1.885.135,90 R$ (×1000)","1.810.745,58 R$ (×1000)","10,68 óbitos por mil nascidos vivos",3221º,-1,"0,6 internações por mil habitantes","1.652,569 km²",-1,,"85,2 %","96,3 %","83,1 %"
0,lontra,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lorena,sp,82.537 pessoas,344º,86º,"199,29 hab/km²","2,6 salários mínimos",,157º,18.618 pessoas,"21,1 %","97,2 %",,-1,"5,7","4,6","27.729,79 R$",,,"75,3 %","203.443,38 R$ (×1000)","187.990,76 R$ (×1000)","7,92 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","414,160 km²",,-1,"97,1 %","79,3 %","39,3 %"
0,loreto,ma,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lourdes,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lucas-do-rio-verde,mt,45.556 pessoas,666º,11º,"12,43 hab/km²","2,6 salários mínimos",466º,22º,24.963 pessoas,"39,4 %","97,5 %",,-1,"6,5","5,4","60.473,87 R$",466º,190º,"60,7 %","253.806,92 R$ (×1000)","211.260,52 R$ (×1000)","14,13 óbitos por mil nascidos vivos",2904º,-1,"1,2 internações por mil habitantes","3.675,221 km²",-1,-1,"45,9 %","94,5 %","42,2 %"
0,lucelia,sp,19.882 pessoas,1657º,246º,"63,17 hab/km²","1,6 salários mínimos",-1,635º,8.584 pessoas,"39,7 %","99,4 %",,3º,"7,3","4,9","19.958,94 R$",-1,-1,"84,6 %","54.482,54 R$ (×1000)","44.593,98 R$ (×1000)","5,85 óbitos por mil nascidos vivos",,-1,"1,1 internações por mil habitantes","314,810 km²",-1,3º,"95,3 %","98,4 %","30,6 %"
0,lucena,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,luis-antonio,sp,11.286 pessoas,2717º,340º,"18,85 hab/km²","2,8 salários mínimos",567º,97º,6.981 pessoas,"47,8 %","99,4 %",-1,-1,"5,7","4,4","94.395,57 R$",567º,68º,-,"72.400,55 R$ (×1000)","60.721,43 R$ (×1000)","26,60 óbitos por mil nascidos vivos",-1,-1,-,"598,257 km²",-1,-1,98 %,"98,5 %","49,4 %"
0,luisburgo,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,luis-correia,pi,28.406 pessoas,1120º,16º,"26,52 hab/km²","1,6 salários mínimos",-1,161º,2.831 pessoas,"9,4 %","95,4 %",1120º,,"4,1","3,6","9.630,06 R$",-1,,"89,8 %","65.225,26 R$ (×1000)","62.511,13 R$ (×1000)","31,78 óbitos por mil nascidos vivos",-1,-1,"1,8 internações por mil habitantes","1.074,712 km²",1346º,,"16,6 %","24,1 %",0 %
0,luis-eduardo-magalhaes,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,luminarias,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,lunardelli,pr,5.160 pessoas,4200º,295º,"25,90 hab/km²","1,9 salários mínimos",-1,307º,654 pessoas,"13,5 %","98,5 %",,-1,"5,7","4,6","17.062,82 R$",-1,-1,88 %,"18.659,48 R$ (×1000)","17.288,28 R$ (×1000)",- óbitos por mil nascidos vivos,-1,127º,"4,1 internações por mil habitantes","199,213 km²",-1,-1,"2,5 %","99,8 %","39,1 %"
0,lupionopolis,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,luz,mg,17.486 pessoas,1891º,207º,"14,92 hab/km²","1,9 salários mínimos",,182º,3.794 pessoas,"20,9 %",99 %,,-1,"6,5","4,9","26.719,14 R$",,-1,"80,6 %","50.344,92 R$ (×1000)","44.876,04 R$ (×1000)","15,96 óbitos por mil nascidos vivos",-1,-1,"2,2 internações por mil habitantes","1.171,659 km²",1253º,-1,"87,9 %","55,6 %","13,6 %"
0,luzerna,sc,5.600 pessoas,4055º,178º,"47,30 hab/km²","2,6 salários mínimos",-1,29º,1.902 pessoas,"33,5 %","99,6 %",,-1,"7,7","6,1","27.843,14 R$",-1,-1,"84,1 %","22.748,07 R$ (×1000)","20.995,13 R$ (×1000)",- óbitos por mil nascidos vivos,18º,-1,"1,9 internações por mil habitantes","117,099 km²",,-1,82 %,"64,7 %","21,9 %"
0,luziania,go,174.531 pessoas,155º,5º,"44,06 hab/km²","2,1 salários mínimos",-1,68º,24.619 pessoas,"12,0 %",97 %,-1,-1,"5,7","5,2","16.989,45 R$",-1,,"71,4 %","386.450,51 R$ (×1000)","369.433,09 R$ (×1000)","10,63 óbitos por mil nascidos vivos",2979º,-1,"0,3 internações por mil habitantes","3.961,100 km²",-1,-1,"26,1 %","63,9 %","4,6 %"
0,macae,rj,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,macaiba,rn,69.467 pessoas,428º,5º,"136,00 hab/km²","2,1 salários mínimos",,10º,11.111 pessoas,"13,9 %","97,6 %",-1,-1,"4,3","3,2","18.483,39 R$",,1º,"82,6 %","180.037,99 R$ (×1000)","154.920,25 R$ (×1000)","7,60 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","510,092 km²",-1,-1,"19,3 %","49,5 %","6,5 %"
0,macajuba,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,macaubas,ba,47.051 pessoas,639º,48º,"15,71 hab/km²","1,9 salários mínimos",615º,126º,3.650 pessoas,"7,4 %","97,9 %",,126º,"5,4","4,3","6.445,92 R$",615º,,"89,9 %","91.801,82 R$ (×1000)","83.840,88 R$ (×1000)","19,93 óbitos por mil nascidos vivos",,133º,"2,2 internações por mil habitantes","2.459,102 km²",-1,126º,"24,7 %","77,8 %","3,5 %"
0,maceio,al,932.748 pessoas,17º,1º,"1.854,10 hab/km²","2,8 salários mínimos",-1,1º,267.119 pessoas,"26,4 %",95 %,,-1,"5,0","3,8","21.210,09 R$",-1,9º,"62,7 %","2.341.738,83 R$ (×1000)","2.223.470,58 R$ (×1000)","12,18 óbitos por mil nascidos vivos",60º,-1,"0,7 internações por mil habitantes","509,320 km²",-1,-1,"47,1 %","57,1 %","32,7 %"
0,machado,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,macuco,rj,5.269 pessoas,4160º,92º,"67,80 hab/km²","1,7 salários mínimos",-1,86º,1.642 pessoas,"29,5 %","97,7 %",,-1,"5,7","4,7","29.604,28 R$",-1,,"93,8 %","41.488,88 R$ (×1000)","34.540,79 R$ (×1000)","8,85 óbitos por mil nascidos vivos",-1,-1,"2,4 internações por mil habitantes","78,364 km²",-1,-1,"97,4 %","20,3 %","55,2 %"
0,madalena,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,madre-de-deus-de-minas,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mae-do-rio,pa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mafra,sc,52.912 pessoas,563º,25º,"37,69 hab/km²","2,3 salários mínimos",,88º,14.962 pessoas,"26,7 %","98,9 %",1019º,-1,"6,6","4,9","29.691,89 R$",,,"68,3 %","161.520,26 R$ (×1000)","152.602,61 R$ (×1000)","7,12 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","1.404,084 km²",,-1,"74,9 %","60,2 %","21,2 %"
0,magda,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mage,rj,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mairi,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mairipora,sp,80.956 pessoas,354º,88º,"252,44 hab/km²","2,3 salários mínimos",-1,280º,17.164 pessoas,"17,4 %","98,1 %",1019º,-1,"6,2","5,0","17.957,29 R$",-1,,"62,2 %","256.281,70 R$ (×1000)","217.090,98 R$ (×1000)","8,77 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","320,697 km²",,-1,"67,4 %","67,2 %","27,3 %"
0,mairipotaba,go,2.374 pessoas,5331º,230º,"5,08 hab/km²","1,8 salários mínimos",-1,150º,294 pessoas,"12,4 %","99,3 %",,-1,"6,0","4,9","19.605,20 R$",-1,,"93,8 %","24.132,64 R$ (×1000)","23.362,18 R$ (×1000)",- óbitos por mil nascidos vivos,3263º,-1,"0,8 internações por mil habitantes","467,428 km²",-1,-1,"2,9 %","56,5 %",4 %
0,malacacheta,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mallet,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,malta,pb,5.613 pessoas,4050º,141º,"35,93 hab/km²","1,7 salários mínimos",-1,67º,452 pessoas,"7,8 %","96,7 %",,-1,"5,1","3,9","8.754,55 R$",-1,-1,"95,6 %","14.236,81 R$ (×1000)","14.958,29 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"1,1 internações por mil habitantes","172,010 km²",-1,-1,"75,1 %","95,1 %","3,8 %"
0,mamanguape,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mambore,pr,13.961 pessoas,2320º,132º,"17,72 hab/km²","2,3 salários mínimos",-1,71º,2.175 pessoas,"16,4 %","98,8 %",1019º,3º,"6,0","4,4","35.874,18 R$",-1,-1,"80,7 %","53.755,50 R$ (×1000)","44.496,99 R$ (×1000)",- óbitos por mil nascidos vivos,,,"0,5 internações por mil habitantes","788,061 km²",-1,3º,"42,4 %","98,7 %","59,1 %"
0,manacapuru,am,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
